,gid,population_cnt,year
18880,다사280362,0,2021
18881,다사281369,0,2021
18882,다사237346,0,2021
18883,다사295372,0,2021
18884,다사266362,0,2021
18885,다사287374,0,2021
18886,다사244346,0,2021
18887,다사194288,0,2021
18888,다사217287,0,2021
18889,다사200280,0,2021
18890,다사257363,0,2021
18891,다사264363,0,2021
18892,다사246281,0,2021
18893,다사258286,0,2021
18894,다사190286,0,2021
18895,다사224349,0,2021
18896,다사284316,0,2021
18897,다사223279,0,2021
18898,다사254297,0,2021
18899,다사262332,0,2021
18900,다사268322,0,2021
18901,다사279311,0,2021
18902,다사221352,0,2021
18903,다사210361,0,2021
18904,다사212331,0,2021
18905,다사274342,0,2021
18906,다사279347,0,2021
18907,다사219342,0,2021
18908,다사272311,0,2021
18909,다사261333,0,2021
18910,다사212281,0,2021
18911,다사223334,0,2021
18912,다사281363,0,2021
18913,다사239302,0,2021
18914,다사237313,0,2021
18915,다사243321,0,2021
18916,다사250317,0,2021
18917,다사223277,0,2021
18918,다사241312,0,2021
18919,다사253325,0,2021
18920,다사260359,0,2021
18921,다사264330,0,2021
18922,다사256317,0,2021
18923,다사261320,0,2021
18924,다사213338,0,2021
18925,다사271306,0,2021
18926,다사275320,0,2021
18927,다사257331,0,2021
18928,다사293379,0,2021
18929,다사224348,0,2021
18930,다사243304,0,2021
18931,다사228323,0,2021
18932,다사250293,0,2021
18933,다사213343,0,2021
18934,다사266336,0,2021
18935,다사282312,0,2021
18936,다사194282,0,2021
18937,다사251375,0,2021
18938,다사216339,0,2021
18939,다사251340,0,2021
18940,다사219313,0,2021
18941,다사253312,0,2021
18942,다사219317,0,2021
18943,다사266355,0,2021
18944,다사245359,0,2021
18945,다사256285,0,2021
18946,다사209281,0,2021
18947,다사216362,0,2021
18948,다사284374,0,2021
18949,다사256292,0,2021
18950,다사255319,0,2021
18951,다사281359,0,2021
18952,다사215363,0,2021
18953,다사266299,0,2021
18954,다사259305,0,2021
18955,다사258308,0,2021
18956,다사242306,0,2021
18957,다사234336,0,2021
18958,다사256361,0,2021
18959,다사289379,0,2021
18960,다사224329,0,2021
18961,다사237370,0,2021
18962,다사229356,0,2021
18963,다사241301,0,2021
18964,다사270306,0,2021
18965,다사262307,0,2021
18966,다사244370,0,2021
18967,다사238325,0,2021
18968,다사255314,0,2021
18969,다사231339,0,2021
18970,다사261335,0,2021
18971,다사214319,0,2021
18972,다사229345,0,2021
18973,다사262373,0,2021
18974,다사286360,0,2021
18975,다사247310,0,2021
18976,다사238347,0,2021
18977,다사283318,0,2021
18978,다사241306,0,2021
18979,다사226312,0,2021
18980,다사263311,0,2021
18981,다사281368,0,2021
18982,다사221344,0,2021
18983,다사263316,0,2021
18984,다사232314,0,2021
18985,다사236314,0,2021
18986,다사228339,0,2021
18987,다사272299,0,2021
18988,다사228360,0,2021
18989,다사259337,0,2021
18990,다사237369,0,2021
18991,다사256298,0,2021
18992,다사233350,0,2021
18993,다사244311,0,2021
18994,다사248303,0,2021
18995,다사278308,0,2021
18996,다사212280,0,2021
18997,다사271317,0,2021
18998,다사218322,0,2021
18999,다사242355,0,2021
19000,다사213286,0,2021
19001,다사236368,0,2021
19002,다사267363,0,2021
19003,다사247330,0,2021
19004,다사275318,0,2021
19005,다사251336,0,2021
19006,다사200286,0,2021
19007,다사279310,0,2021
19008,다사211332,0,2021
19009,다사199284,0,2021
19010,다사256295,0,2021
19011,다사261356,0,2021
19012,다사211283,0,2021
19013,다사259312,0,2021
19014,다사271321,0,2021
19015,다사216284,0,2021
19016,다사241345,0,2021
19017,다사283364,0,2021
19018,다사225319,0,2021
19019,다사212283,0,2021
19020,다사234354,0,2021
19021,다사237302,0,2021
19022,다사271305,0,2021
19023,다사209367,0,2021
19024,다사259347,0,2021
19025,다사248284,0,2021
19026,다사261291,0,2021
19027,다사232331,0,2021
19028,다사276315,0,2021
19029,다사227357,0,2021
19030,다사261340,0,2021
19031,다사275342,0,2021
19032,다사235278,0,2021
19033,다사247335,0,2021
19034,다사255321,0,2021
19035,다사273323,0,2021
19036,다사220358,0,2021
19037,다사226317,0,2021
19038,다사225324,0,2021
19039,다사236343,0,2021
19040,다사265301,0,2021
19041,다사252348,0,2021
19042,다사287318,0,2021
19043,다사228357,0,2021
19044,다사278353,0,2021
19045,다사240344,0,2021
19046,다사211284,0,2021
19047,다사255286,0,2021
19048,다사227367,0,2021
19049,다사218327,0,2021
19050,다사221345,0,2021
19051,다사195286,0,2021
19052,다사240279,0,2021
19053,다사285315,0,2021
19054,다사274309,0,2021
19055,다사252351,0,2021
19056,다사237275,0,2021
19057,다사237353,0,2021
19058,다사228361,0,2021
19059,다사245321,0,2021
19060,다사256375,0,2021
19061,다사232307,0,2021
19062,다사240357,0,2021
19063,다사234325,0,2021
19064,다사260363,0,2021
19065,다사251291,0,2021
19066,다사283353,0,2021
19067,다사284372,0,2021
19068,다사270296,0,2021
19069,다사263292,0,2021
19070,다사191281,0,2021
19071,다사275323,0,2021
19072,다사227274,0,2021
19073,다사246316,0,2021
19074,다사250325,0,2021
19075,다사219321,0,2021
19076,다사204287,0,2021
19077,다사281367,0,2021
19078,다사273311,0,2021
19079,다사243372,0,2021
19080,다사235329,0,2021
19081,다사192287,0,2021
19082,다사286356,0,2021
19083,다사244324,0,2021
19084,다사250291,0,2021
19085,다사217326,0,2021
19086,다사274301,0,2021
19087,다사295366,0,2021
19088,다사225330,0,2021
19089,다사258290,0,2021
19090,다사213282,0,2021
19091,다사258317,0,2021
19092,다사217281,0,2021
19093,다사236316,0,2021
19094,다사242346,0,2021
19095,다사244356,0,2021
19096,다사242320,0,2021
19097,다사255312,0,2021
19098,다사259285,0,2021
19099,다사242326,0,2021
19100,다사259362,0,2021
19101,다사275303,0,2021
19102,다사224357,0,2021
19103,다사245340,0,2021
19104,다사268315,0,2021
19105,다사249353,0,2021
19106,다사213345,0,2021
19107,다사208286,0,2021
19108,다사291372,0,2021
19109,다사261294,0,2021
19110,다사259374,0,2021
19111,다사269317,0,2021
19112,다사224362,0,2021
19113,다사233356,0,2021
19114,다사273322,0,2021
19115,다사244325,0,2021
19116,다사222279,0,2021
19117,다사245299,0,2021
19118,다사260302,0,2021
19119,다사232332,0,2021
19120,다사257339,0,2021
19121,다사250354,0,2021
19122,다사224314,0,2021
19123,다사219338,0,2021
19124,다사239318,0,2021
19125,다사240326,0,2021
19126,다사248300,0,2021
19127,다사284318,0,2021
19128,다사264334,0,2021
19129,다사274312,0,2021
19130,다사240320,0,2021
19131,다사290372,0,2021
19132,다사245325,0,2021
19133,다사220343,0,2021
19134,다사235318,0,2021
19135,다사231334,0,2021
19136,다사250297,0,2021
19137,다사217352,0,2021
19138,다사259343,0,2021
19139,다사220328,0,2021
19140,다사235373,0,2021
19141,다사231349,0,2021
19142,다사276303,0,2021
19143,다사248331,0,2021
19144,다사250374,0,2021
19145,다사240311,0,2021
19146,다사257294,0,2021
19147,다사240368,0,2021
19148,다사262325,0,2021
19149,다사280367,0,2021
19150,다사202281,0,2021
19151,다사263302,0,2021
19152,다사197285,0,2021
19153,다사231327,0,2021
19154,다사260340,0,2021
19155,다사225276,0,2021
19156,다사231343,0,2021
19157,다사214346,0,2021
19158,다사240313,0,2021
19159,다사211333,0,2021
19160,다사275316,0,2021
19161,다사241303,0,2021
19162,다사222341,0,2021
19163,다사277305,0,2021
19164,다사288372,0,2021
19165,다사297374,0,2021
19166,다사224327,0,2021
19167,다사237328,0,2021
19168,다사220367,0,2021
19169,다사255287,0,2021
19170,다사267306,0,2021
19171,다사263306,0,2021
19172,다사214286,0,2021
19173,다사229275,0,2021
19174,다사243280,0,2021
19175,다사256301,0,2021
19176,다사234313,0,2021
19177,다사221323,0,2021
19178,다사225273,0,2021
19179,다사280358,0,2021
19180,다사240366,0,2021
19181,다사260352,0,2021
19182,다사263305,0,2021
19183,다사219360,0,2021
19184,다사245318,0,2021
19185,다사242323,0,2021
19186,다사247374,0,2021
19187,다사224332,0,2021
19188,다사247347,0,2021
19189,다사245344,0,2021
19190,다사214337,0,2021
19191,다사247297,0,2021
19192,다사245310,0,2021
19193,다사221353,0,2021
19194,다사249349,0,2021
19195,다사264290,0,2021
19196,다사244307,0,2021
19197,다사236372,0,2021
19198,다사234359,0,2021
19199,다사248325,0,2021
19200,다사208357,0,2021
19201,다사245357,0,2021
19202,다사234371,0,2021
19203,다사253291,0,2021
19204,다사221340,0,2021
19205,다사241322,0,2021
19206,다사257365,48,2021
19207,다사249285,0,2021
19208,다사224364,0,2021
19209,다사281360,0,2021
19210,다사276368,0,2021
19211,다사226334,0,2021
19212,다사236369,0,2021
19213,다사245375,0,2021
19214,다사235304,0,2021
19215,다사243367,0,2021
19216,다사239317,0,2021
19217,다사277306,0,2021
19218,다사213331,0,2021
19219,다사244308,0,2021
19220,다사226320,0,2021
19221,다사230334,0,2021
19222,다사237303,0,2021
19223,다사211336,0,2021
19224,다사276323,0,2021
19225,다사218279,0,2021
19226,다사256320,0,2021
19227,다사224279,0,2021
19228,다사256324,0,2021
19229,다사266307,0,2021
19230,다사271358,0,2021
19231,다사271300,0,2021
19232,다사239323,0,2021
19233,다사282359,0,2021
19234,다사290362,0,2021
19235,다사212339,0,2021
19236,다사260305,0,2021
19237,다사265325,0,2021
19238,다사264372,0,2021
19239,다사292380,0,2021
19240,다사265324,0,2021
19241,다사267316,0,2021
19242,다사260317,0,2021
19243,다사227364,0,2021
19244,다사218340,0,2021
19245,다사256363,0,2021
19246,다사211367,0,2021
19247,다사243323,0,2021
19248,다사271337,0,2021
19249,다사257376,0,2021
19250,다사261334,0,2021
19251,다사212359,0,2021
19252,다사251342,0,2021
19253,다사262306,0,2021
19254,다사267370,0,2021
19255,다사222349,0,2021
19256,다사267292,0,2021
19257,다사250362,0,2021
19258,다사256304,0,2021
19259,다사223323,0,2021
19260,다사223352,0,2021
19261,다사237273,0,2021
19262,다사244318,0,2021
19263,다사192288,0,2021
19264,다사258304,0,2021
19265,다사243320,0,2021
19266,다사230323,0,2021
19267,다사289375,0,2021
19268,다사283374,0,2021
19269,다사231341,0,2021
19270,다사211360,0,2021
19271,다사220324,0,2021
19272,다사215321,0,2021
19273,다사224356,0,2021
19274,다사251316,0,2021
19275,다사291380,0,2021
19276,다사222357,0,2021
19277,다사218333,0,2021
19278,다사263353,0,2021
19279,다사228311,0,2021
19280,다사235340,0,2021
19281,다사218339,0,2021
19282,다사243298,0,2021
19283,다사246354,0,2021
19284,다사207363,0,2021
19285,다사235337,0,2021
19286,다사255331,0,2021
19287,다사217328,0,2021
19288,다사268371,0,2021
19289,다사218319,0,2021
19290,다사251349,0,2021
19291,다사264355,0,2021
19292,다사241349,0,2021
19293,다사204281,0,2021
19294,다사216324,0,2021
19295,다사263296,0,2021
19296,다사268316,0,2021
19297,다사244332,0,2021
19298,다사244353,0,2021
19299,다사261313,0,2021
19300,다사225348,0,2021
19301,다사242350,0,2021
19302,다사297376,0,2021
19303,다사232341,0,2021
19304,다사204280,0,2021
19305,다사241370,0,2021
19306,다사214334,0,2021
19307,다사237342,0,2021
19308,다사226365,0,2021
19309,다사271324,0,2021
19310,다사248333,0,2021
19311,다사218358,0,2021
19312,다사275347,0,2021
19313,다사257302,0,2021
19314,다사248370,0,2021
19315,다사227363,0,2021
19316,다사263330,0,2021
19317,다사260299,0,2021
19318,다사242322,0,2021
19319,다사242358,0,2021
19320,다사221346,0,2021
19321,다사215349,0,2021
19322,다사260372,0,2021
19323,다사238306,0,2021
19324,다사271307,0,2021
19325,다사245350,0,2021
19326,다사233276,0,2021
19327,다사265333,0,2021
19328,다사194364,0,2021
19329,다사213344,0,2021
19330,다사239346,0,2021
19331,다사227348,0,2021
19332,다사227355,0,2021
19333,다사224330,0,2021
19334,다사222353,0,2021
19335,다사262320,0,2021
19336,다사266325,0,2021
19337,다사265315,0,2021
19338,다사225331,0,2021
19339,다사240329,0,2021
19340,다사296374,0,2021
19341,다사213336,0,2021
19342,다사227317,0,2021
19343,다사233354,0,2021
19344,다사265357,0,2021
19345,다사265308,0,2021
19346,다사212327,0,2021
19347,다사222329,0,2021
19348,다사256297,0,2021
19349,다사230329,0,2021
19350,다사256353,19,2021
19351,다사213329,0,2021
19352,다사259329,0,2021
19353,다사189288,0,2021
19354,다사270301,0,2021
19355,다사248316,0,2021
19356,다사231360,0,2021
19357,다사221284,0,2021
19358,다사271299,0,2021
19359,다사279307,0,2021
19360,다사221313,0,2021
19361,다사216361,0,2021
19362,다사240317,0,2021
19363,다사274304,0,2021
19364,다사271315,0,2021
19365,다사210281,0,2021
19366,다사249343,0,2021
19367,다사250302,0,2021
19368,다사273339,0,2021
19369,다사218364,0,2021
19370,다사249341,0,2021
19371,다사279316,0,2021
19372,다사241371,0,2021
19373,다사258362,0,2021
19374,다사217279,0,2021
19375,다사218334,0,2021
19376,다사223317,0,2021
19377,다사262321,0,2021
19378,다사236351,0,2021
19379,다사248317,0,2021
19380,다사283369,0,2021
19381,다사221363,0,2021
19382,다사192284,0,2021
19383,다사262339,0,2021
19384,다사231322,0,2021
19385,다사293380,0,2021
19386,다사231326,0,2021
19387,다사249340,0,2021
19388,다사212330,0,2021
19389,다사230320,0,2021
19390,다사254372,0,2021
19391,다사229361,0,2021
19392,다사278359,0,2021
19393,다사235354,0,2021
19394,다사269298,0,2021
19395,다사231357,0,2021
19396,다사201279,0,2021
19397,다사239347,0,2021
19398,다사256368,0,2021
19399,다사271368,0,2021
19400,다사243351,0,2021
19401,다사233361,0,2021
19402,다사246330,0,2021
19403,다사250336,0,2021
19404,다사251324,0,2021
19405,다사261287,0,2021
19406,다사194286,0,2021
19407,다사240359,0,2021
19408,다사256296,0,2021
19409,다사271355,0,2021
19410,다사257296,0,2021
19411,다사262335,0,2021
19412,다사256352,0,2021
19413,다사254313,0,2021
19414,다사209284,0,2021
19415,다사253343,0,2021
19416,다사272307,0,2021
19417,다사245322,0,2021
19418,다사258336,0,2021
19419,다사288359,0,2021
19420,다사204282,0,2021
19421,다사231367,0,2021
19422,다사233328,0,2021
19423,다사286365,0,2021
19424,다사235367,0,2021
19425,다사234312,0,2021
19426,다사228320,0,2021
19427,다사226318,0,2021
19428,다사221283,0,2021
19429,다사226309,0,2021
19430,다사254361,0,2021
19431,다사189280,0,2021
19432,다사213333,0,2021
19433,다사238358,0,2021
19434,다사242310,0,2021
19435,다사291375,0,2021
19436,다사210365,0,2021
19437,다사272368,0,2021
19438,다사235307,0,2021
19439,다사251376,0,2021
19440,다사289373,0,2021
19441,다사236312,0,2021
19442,다사267296,0,2021
19443,다사219287,0,2021
19444,다사238361,0,2021
19445,다사237312,0,2021
19446,다사256284,0,2021
19447,다사214322,0,2021
19448,다사205283,0,2021
19449,다사219320,0,2021
19450,다사267297,0,2021
19451,다사259289,0,2021
19452,다사201285,0,2021
19453,다사237339,0,2021
19454,다사267313,0,2021
19455,다사233315,0,2021
19456,다사250371,0,2021
19457,다사209283,0,2021
19458,다사257345,0,2021
19459,다사266369,0,2021
19460,다사187281,0,2021
19461,다사260291,0,2021
19462,다사272363,0,2021
19463,다사240372,0,2021
19464,다사212354,0,2021
19465,다사217348,0,2021
19466,다사222273,0,2021
19467,다사252344,0,2021
19468,다사213341,0,2021
19469,다사214339,0,2021
19470,다사268368,0,2021
19471,다사210334,0,2021
19472,다사284369,0,2021
19473,다사280373,0,2021
19474,다사217333,0,2021
19475,다사216363,0,2021
19476,다사215332,0,2021
19477,다사258374,0,2021
19478,다사276310,0,2021
19479,다사229337,0,2021
19480,다사233346,0,2021
19481,다사228340,0,2021
19482,다사223367,0,2021
19483,다사265323,0,2021
19484,다사222333,0,2021
19485,다사227330,0,2021
