,end_nm,base_date,deposit,m_rent,exclusive_area,cnstr_year,floor,type
4176,청학동,2020,2000,30,35.743,1994,1.0,아파트
4177,청학동,2020,3000,30,35.743,1994,1.0,아파트
4178,청학동,2020,1000,50,49.305,1994,2.0,아파트
4179,청학동,2020,2000,70,84.905,1995,13.0,아파트
4180,동춘동,2020,2000,70,84.945,1994,2.0,아파트
4181,동춘동,2020,2000,65,84.945,1994,2.0,아파트
4182,동춘동,2020,2000,65,75.255,1994,5.0,아파트
4183,동춘동,2020,1000,50,52.14,1994,5.0,아파트
4184,동춘동,2020,500,60,52.14,1994,10.0,아파트
4185,동춘동,2020,10000,20,52.14,1994,5.0,아파트
4186,동춘동,2020,5000,30,52.14,1994,13.0,아파트
4187,동춘동,2020,1500,60,52.14,1994,10.0,아파트
4188,동춘동,2020,3500,46,52.14,1994,13.0,아파트
4189,동춘동,2020,3000,40,52.14,1994,13.0,아파트
4190,동춘동,2020,2000,45,52.14,1994,11.0,아파트
4191,동춘동,2020,2000,60,59.3,1994,2.0,아파트
4192,동춘동,2020,2000,70,59.76,1995,2.0,아파트
4193,동춘동,2020,2000,100,66.947,2019,12.0,아파트
4194,동춘동,2020,10000,50,102.0,1994,17.0,아파트
4195,동춘동,2020,3000,90,102.0,1994,1.0,아파트
4196,동춘동,2020,3000,80,90.18,1994,13.0,아파트
4197,동춘동,2020,3000,90,70.75,2017,9.0,아파트
4198,동춘동,2020,2000,90,70.75,2017,7.0,아파트
4199,동춘동,2020,3000,85,95.55,1993,12.0,아파트
4200,동춘동,2020,7800,88,95.55,1993,8.0,아파트
4201,동춘동,2020,1000,60,45.36,1993,6.0,아파트
4202,동춘동,2020,1000,55,45.36,1993,7.0,아파트
4203,동춘동,2020,1000,60,45.36,1993,9.0,아파트
4204,동춘동,2020,1000,60,45.36,1993,5.0,아파트
4205,동춘동,2020,3000,120,131.19,1994,2.0,아파트
4206,동춘동,2020,3000,80,88.86,1994,10.0,아파트
4207,동춘동,2020,5000,55,84.97,1994,5.0,아파트
4208,동춘동,2020,1000,85,84.97,1994,2.0,아파트
4209,동춘동,2020,2000,65,68.36,1994,3.0,아파트
4210,동춘동,2020,2000,65,68.36,1994,3.0,아파트
4211,동춘동,2020,2000,70,68.36,1994,4.0,아파트
4212,동춘동,2020,4000,70,84.97,1993,5.0,아파트
4213,동춘동,2020,6000,55,84.97,1993,3.0,아파트
4214,동춘동,2020,6000,55,84.97,1993,3.0,아파트
4215,선학동,2020,2000,90,124.05,1992,1.0,아파트
4216,송도동,2020,2000,95,84.4163,2018,26.0,아파트
4217,송도동,2020,2000,100,84.2538,2018,24.0,아파트
4218,송도동,2020,2000,85,70.5618,2018,19.0,아파트
4219,송도동,2020,2000,80,70.2331,2018,20.0,아파트
4220,송도동,2020,11000,30,84.4163,2018,26.0,아파트
4221,송도동,2020,10000,50,70.5618,2018,2.0,아파트
4222,송도동,2020,3000,90,84.2538,2018,22.0,아파트
4223,송도동,2020,3000,148,115.98,2013,11.0,아파트
4224,송도동,2020,5000,110,115.98,2013,13.0,아파트
4225,송도동,2020,3000,135,84.98,2013,30.0,아파트
4226,송도동,2020,10000,90,101.98,2013,10.0,아파트
4227,송도동,2020,10000,75,84.8669,2014,10.0,아파트
4228,송도동,2020,2000,130,84.5317,2014,18.0,아파트
4229,송도동,2020,3000,125,84.8669,2014,11.0,아파트
4230,송도동,2020,25000,23,64.6999,2014,10.0,아파트
4231,송도동,2020,3000,130,98.2428,2014,38.0,아파트
4232,송도동,2020,10000,50,84.8682,2014,6.0,아파트
4233,송도동,2020,3000,130,84.3408,2014,12.0,아파트
4234,송도동,2020,5000,150,99.9837,2014,20.0,아파트
4235,송도동,2020,5000,165,106.9262,2010,20.0,아파트
4236,송도동,2020,5000,165,106.9262,2010,20.0,아파트
4237,송도동,2020,2000,130,78.2961,2010,14.0,아파트
4238,송도동,2020,3000,205,115.156,2010,20.0,아파트
4239,송도동,2020,5000,310,146.5057,2011,21.0,아파트
4240,송도동,2020,3000,165,128.4673,2009,14.0,아파트
4241,송도동,2020,7000,105,84.9871,2009,8.0,아파트
4242,송도동,2020,18000,60,84.9871,2009,5.0,아파트
4243,송도동,2020,4000,100,84.898,2009,7.0,아파트
4244,송도동,2020,3000,125,101.748,2009,38.0,아파트
4245,송도동,2020,5000,120,110.253,2012,3.0,아파트
4246,송도동,2020,15000,50,59.8604,2016,11.0,아파트
4247,송도동,2020,3000,122,101.3056,2016,39.0,아파트
4248,송도동,2020,3000,140,101.3056,2016,39.0,아파트
4249,송도동,2020,10000,100,101.3056,2016,36.0,아파트
4250,송도동,2020,2000,105,59.9715,2016,5.0,아파트
4251,송도동,2020,2000,95,63.9487,2017,24.0,아파트
4252,송도동,2020,1000,120,74.5812,2017,13.0,아파트
4253,송도동,2020,2000,100,63.9487,2017,24.0,아파트
4254,송도동,2020,10000,75,84.586,2006,8.0,아파트
4255,송도동,2020,24000,15,84.66,2006,10.0,아파트
4256,송도동,2020,5000,80,84.6932,2019,17.0,아파트
4257,송도동,2020,7000,50,84.6932,2019,6.0,아파트
4258,송도동,2020,3000,125,84.9359,2017,14.0,아파트
4259,송도동,2020,3000,95,63.9721,2017,14.0,아파트
4260,송도동,2020,3000,130,84.89,2015,32.0,아파트
4261,송도동,2020,3000,130,84.89,2015,15.0,아파트
4262,송도동,2020,10000,165,115.67,2015,25.0,아파트
4263,송도동,2020,3000,107,72.59,2015,25.0,아파트
4264,송도동,2020,3000,110,84.92,2015,5.0,아파트
4265,송도동,2020,3000,110,72.59,2015,12.0,아파트
4266,송도동,2020,10000,75,72.99,2018,38.0,아파트
4267,송도동,2020,4000,80,59.99,2018,4.0,아파트
4268,송도동,2020,2000,130,84.97,2018,27.0,아파트
4269,송도동,2020,2000,110,72.99,2018,42.0,아파트
4270,송도동,2020,3000,135,84.97,2018,12.0,아파트
4271,송도동,2020,3500,100,68.72,2017,44.0,아파트
4272,송도동,2020,4000,110,84.9,2017,16.0,아파트
4273,송도동,2020,3000,130,84.9,2017,32.0,아파트
4274,송도동,2020,2000,105,68.96,2017,2.0,아파트
4275,송도동,2020,3000,110,68.96,2017,25.0,아파트
4276,송도동,2020,3000,130,101.319,2011,2.0,아파트
4277,송도동,2020,15000,80,84.919,2012,9.0,아파트
4278,송도동,2020,3000,150,84.9238,2015,22.0,아파트
4279,송도동,2020,3000,130,84.4661,2018,18.0,아파트
4280,송도동,2020,5000,90,72.517,2018,35.0,아파트
4281,송도동,2020,3000,130,84.4661,2018,15.0,아파트
4282,송도동,2020,3000,140,84.4661,2018,47.0,아파트
4283,송도동,2020,5000,150,114.95,2015,32.0,아파트
4284,송도동,2020,5000,115,101.99,2008,9.0,아파트
4285,송도동,2020,3000,105,84.97,2008,6.0,아파트
4286,송도동,2020,10000,80,101.99,2007,4.0,아파트
4287,송도동,2020,10000,100,118.02,2010,25.0,아파트
4288,송도동,2020,10000,200,144.361,2011,14.0,아파트
4289,송도동,2020,15000,50,84.4024,2013,15.0,아파트
4290,송도동,2020,15000,60,84.4024,2013,12.0,아파트
4291,송도동,2020,3000,140,123.422,2013,7.0,아파트
4292,송도동,2020,3000,98,84.4433,2013,20.0,아파트
4293,송도동,2020,3000,90,84.4691,2013,8.0,아파트
4294,송도동,2020,3000,160,142.657,2012,14.0,아파트
4295,송도동,2020,10000,267,204.686,2010,19.0,아파트
4296,송도동,2020,3000,140,101.8096,2011,14.0,아파트
4297,송도동,2020,2000,60,84.7167,2005,17.0,아파트
4298,송도동,2020,2000,115,84.7167,2005,19.0,아파트
4299,송도동,2020,3000,100,84.94,2005,19.0,아파트
4300,송도동,2020,5000,85,84.94,2005,3.0,아파트
4301,송도동,2020,2000,110,84.94,2005,4.0,아파트
4302,송도동,2020,2000,110,84.1224,2006,1.0,아파트
4303,송도동,2020,3000,120,134.187,2005,3.0,아파트
4304,송도동,2020,2000,115,84.7817,2005,2.0,아파트
4305,송도동,2020,4000,120,101.617,2005,5.0,아파트
4306,송도동,2020,500,30,101.8545,2005,7.0,아파트
4307,송도동,2020,5000,135,182.2001,2005,13.0,아파트
4308,송도동,2020,2000,125,84.4945,2005,12.0,아파트
4309,송도동,2020,3000,150,142.359,2011,8.0,아파트
4310,송도동,2020,3000,140,142.359,2011,10.0,아파트
4311,송도동,2020,2000,125,84.9207,2012,16.0,아파트
4312,송도동,2020,2000,90,75.9833,2020,23.0,아파트
4313,송도동,2020,2000,100,84.847,2020,21.0,아파트
4314,송도동,2020,2000,110,84.795,2020,26.0,아파트
4315,송도동,2020,2000,95,75.9833,2020,37.0,아파트
4316,송도동,2020,2000,100,84.9128,2020,41.0,아파트
4317,송도동,2020,2000,110,84.9128,2020,9.0,아파트
4318,송도동,2020,2000,90,75.9833,2020,23.0,아파트
4319,송도동,2020,2000,90,75.9833,2020,21.0,아파트
4320,송도동,2020,2000,95,75.9833,2020,10.0,아파트
4321,송도동,2020,2000,130,84.847,2020,12.0,아파트
4322,송도동,2020,1000,135,84.9128,2020,21.0,아파트
4323,송도동,2020,25000,0,84.795,2020,28.0,아파트
4324,송도동,2020,2000,110,84.847,2020,3.0,아파트
4325,송도동,2020,5000,80,75.9833,2020,25.0,아파트
4326,송도동,2020,3000,90,84.847,2020,26.0,아파트
4327,송도동,2020,2000,95,84.92,2019,16.0,아파트
4328,송도동,2020,1000,120,84.92,2019,18.0,아파트
4329,송도동,2020,2000,100,84.96,2020,11.0,아파트
4330,송도동,2020,2000,105,84.96,2020,28.0,아파트
4331,송도동,2020,45000,50,129.81,2020,40.0,아파트
4332,송도동,2020,2000,100,84.97,2020,3.0,아파트
4333,송도동,2020,2000,120,84.97,2020,2.0,아파트
4334,송도동,2020,2000,100,84.96,2020,16.0,아파트
4335,송도동,2020,3000,95,84.97,2020,23.0,아파트
4336,송도동,2020,1000,120,84.96,2020,9.0,아파트
4337,송도동,2020,10000,60,84.97,2020,35.0,아파트
